year,ANZ_p25,CAM_p25,CAN_p25,CHI_p25,EEU_p25,FSU_p25,JPK_p25,LAM_p25,MAF_p25,MDE_p25,SAS_p25,SEA_p25,SIS_p25,SSA_p25,USA_p25,WEU_p25,World_p25,ANZ_p170,CAM_p170,CAN_p170,CHI_p170,EEU_p170,FSU_p170,JPK_p170,LAM_p170,MAF_p170,MDE_p170,SAS_p170,SEA_p170,SIS_p170,SSA_p170,USA_p170,WEU_p170,World_p170,ANZ_p500,CAM_p500,CAN_p500,CHI_p500,EEU_p500,FSU_p500,JPK_p500,LAM_p500,MAF_p500,MDE_p500,SAS_p500,SEA_p500,SIS_p500,SSA_p500,USA_p500,WEU_p500,World_p500,ANZ_p830,CAM_p830,CAN_p830,CHI_p830,EEU_p830,FSU_p830,JPK_p830,LAM_p830,MAF_p830,MDE_p830,SAS_p830,SEA_p830,SIS_p830,SSA_p830,USA_p830,WEU_p830,World_p830,ANZ_p975,CAM_p975,CAN_p975,CHI_p975,EEU_p975,FSU_p975,JPK_p975,LAM_p975,MAF_p975,MDE_p975,SAS_p975,SEA_p975,SIS_p975,SSA_p975,USA_p975,WEU_p975,World_p975
2060,44866390976.512,36958325118.2933,-44197237721.6726,731435335916.938,-88104334850.2358,27741693605.8898,69522085780.6812,211890414367.664,-3152138500.84325,2290621356.26146,49849754471.865,-695746504312.983,-43787227287.552,-4089117532.00352,705061915732.981,-35216082477.0951,4824408291545.68,69022714944.4437,148551234518.78,-15749779391.9431,1998886308265.49,-37950840576.7937,157511787975.241,180853594272.584,467288864022.528,81624965918.449,255125172425.523,1292686936521.35,-44989726501.9808,19980767371.5712,401915004975.277,1198159438909.15,189977928791.823,8588773839934.04,94656128734.2191,284262976716.8,24158598536.0457,3367758615525.7,25671755099.3799,334036544604.795,343284257985.73,837320448596.845,266156113451.141,472446337276.061,3544079889757.73,617794364522.465,72774817717.1128,1040105109691.81,1960414945512.29,387361616901.807,14572532660409.6,134251009757.02,494580558638.987,76210848512.7154,5245562038529.85,109459299535.143,542960970391.257,539766473929.238,1298327397170.26,507497911225.082,1267506937848.51,9936155581063.54,1393299211454.6,109868622463.795,2215203335586.88,2759395609319.83,761334017648.23,24888820374229.4,225324760803.055,762423767397.71,169636999600.126,7204382563762.12,211134752648.63,875781722378.822,731080914342.47,1888817449189.38,982935689248.764,6446105265057,22868996420418.7,2781285654874.38,204842020226.198,5162801342766.67,3953070588526.57,1116311716954.11,46781992967301.6
2061,51644862241.0042,74933564513.4812,-47387884982.272,691211479474.176,-117125386726.151,-40703399519.4314,-22810420448.173,214688528431.104,19259475003.4708,66949563501.1074,364543196332.032,-638952708842.642,-27855023809.7664,35353240918.7492,769121405747.974,-130374462494.037,5297548869341.89,80400444240.1761,184975830544.312,-1461172497.57638,2132411989550.27,-34855401496.576,165726586808.499,229778957006.438,431523873059.635,91093779339.6736,273818314202.784,1263516644581.98,38796836293.0996,26887867578.5267,582162019337.838,1397832869459.65,139647951869.675,9135693799774.85,107961898358.942,343446631031.656,41944044960.1815,3546576419687.08,35489274511.3599,311955238605.939,408120859033.6,822462788675.75,280504801689.6,553434145805.414,3487738611630.08,720198132320.137,76749684642.3771,1144195750297.6,2214637600768,395111617807.872,16123606429204.5,151449936377.306,538940017740.645,78742837497.0975,5453232836199.48,117509271757.345,505331080066.952,645788991116.337,1297675302085.15,553456920372.45,1278485656315.01,9395329322660.64,1585968344816.28,124628014622.31,2408939308970.05,2955853588703.86,866230925206.671,24864568578038.9,213853024180.119,768560708481.478,151696522844.159,7781380011130.88,257686493351.933,745858168754.507,846735626895.359,1979711623921.65,985902427668.467,6592000240550.4,25204087064028.1,2819960321081.34,203199373398.015,5704516863112.91,3827667761954.81,1278812775514.1,50012108708400.9
2062,45251640166.912,33529472096.512,-44595554180.2735,755556536362.13,-161068427575.296,-94497356621.8241,92718364399.616,162103424924.436,25809924729.6,67755834524.6117,165256763539.456,-748906349892.169,-24474653667.584,21370233841.3714,840544716545.678,-174230378598.237,5476265576695.12,70944913045.504,163332973893.902,-8036880840.54646,2115358306552.23,-30983316598.2379,167079030910.674,275683260320.486,434944624981.631,105271387954.498,222148668094.116,1228875267696.73,-17616151905.1416,22363153764.7883,479912568169.618,1281277643677.45,140473393486.646,8540810984351.06,119085255767.108,314223569890.742,25137474166.1538,3499135563995.49,50010185513.3624,331111965655.04,426389039356.145,815093629957.851,280501517468.793,521785265455.909,3458115414362.58,727175063329.646,65416507863.6385,1235178506532.57,1991917132840.96,523131827391.637,15334188351927.5,167096871618.384,521202787399.387,68775846810.609,5759107132188.26,137774743420.718,465709472545.081,660317630785.124,1357337181567.62,569660454089.579,1349215839014.94,9875910737751.42,1490817373634.56,117925005588.889,2319180234663.77,3051898505736.99,981108487228.616,26411808274402.3,243783633010.679,834826808339.101,138587711074.886,7688739341991.91,239159467982.845,602621198837.726,880671173885.951,1972227146207.26,1082206664007.68,6454482640013.21,23678445734818.9,2708941387371.06,203003273776.697,6003855307855.84,4057032010959.4,1695396838787.35,48343371470402.2
2063,37739186349.2172,63654428061.1816,-70418918652.9883,1202933568528.61,-118353994469.771,6512384551.424,7217460659.96792,215147384116.145,8212957923.01866,68874339863.6726,-29322293.248127,-516567794465.314,-21008018838.89,79434944996.4983,937650176600.985,-87300193712.6401,6036350823062.3,74290004015.2203,185636147553.988,-12310240544.6735,2244090130929.03,-14336274249.9621,112627224925.105,239207514426.937,578232672078.117,101628001382.715,305928817025.024,1215869219469.54,1502747531.6224,23473403743.8067,466718392289.753,1370883330742.71,148797033482.208,9296281044368.7,113785081662.427,346276367361.628,27401327048.1047,3911969829901.65,57127357226.7344,330823836631.039,396421435883.52,918283587794.651,296291559014.399,538058117283.84,3502270567852.16,757977798799.242,70907215245.9738,1240811339339.09,2146916757188.36,493951456345.539,16199023525819.6,172677326376.456,518391708594.995,82534869650.0902,5644588022220.16,150155879444.982,508033111365.105,551376787650.037,1369763281729.91,616320362111.16,1371411558380.33,9718835348092.63,1507137758856.78,121530512934.062,2366760397395.26,3009586391836.26,1028575926150.75,25522684681588,261673610379.258,788192390742.071,163686250509.162,7645260744188.49,326220028559.359,776236067913.727,762571946531.647,2167759465218.04,1009754440363.44,6457689190260.56,26494687252050.5,2739375176829.2,202314104892.074,5561283315012.09,3862044756541.44,1422228841618.28,53780005825352.2
2064,57364333201.3917,42862852955.5739,-43764333300.224,813332624216.931,-139447085332.252,-63324976967.0614,81319089993.728,275659815183.506,22756568396.1081,98273092930.7097,234336321604.267,-616271079725.934,-19080000195.328,128814639668.458,1126663265452.03,-106337404559.539,5970332471677.19,86847152836.4738,194693859765.453,-113758243.027999,2208596745987.89,-8676640321.6986,187066170225.063,215287766340.282,569352544549.976,104667599310.575,246203671904.256,1421812312996.6,59896426780.6295,17284413982.7472,619566723406.803,1757352075580.22,291176079594.057,9734849223949.27,121486092636.16,337677177869.653,43419757304.6857,3806103387659.18,62537060464.6399,352248858378.24,446532032921.6,969426803097.6,298271002741.028,538815499413.05,3684998968770.56,769715802385.065,77465657858.9257,1222907162787.84,2345233576501.23,538889486335.999,16817139854112.4,165008441366.922,546380944253.473,95122519819.6705,5715737271037.36,130854767671.036,540029778871.912,650311145381.096,1459507846901.48,581023862206.859,1422420705820.41,10305302139569.9,1615224164335.57,125967334581.145,2681148432134.96,3282336362423.88,1111930457895.73,27009305477402,267251354954.41,840108038018.385,237073141532.671,8276786391426.9,231627665828.521,757101445294.758,826815034987.078,2174770463287.82,1057842879243.47,6852973395644.86,24448265856483,2836101303672.19,247457889653.19,6075494504284.5,4234982350028.78,1675477047949.01,51231819600606.1
2065,60490781485.056,54917409845.7233,-50096089627.2769,724600875646.976,-130055593882.055,-6939126694.77414,104793112619.008,202326638604.288,45288194420.0384,34022159837.262,-125902084091.442,-855470370427.465,-25615186573.312,-91776643874.1657,1086433871089.92,-10675303004.7859,4983870243780.57,89373491342.5408,208340493745.108,-8575070355.328,2323122113292.78,-13076059819.4915,142564887547.432,268062834461.906,617553367545.148,151896973604.992,327666130870.288,1412842949637.7,-64377530751.274,25422532965.3715,600288461775.226,1488350823015.77,341203113702.195,10582459844299,129762084027.218,386500219362.934,36206438645.7598,3938611825213.43,80895220823.7714,375039705524.907,435683151052.799,1033571085508.99,360205257651.931,615331332096,3826921509261.9,857758541414.398,83166566435.1085,1475341930987.52,2404100888517.48,767368867428.611,18324176539550.3,180359446755.135,623808222473.186,109829704694.166,6109247974283.15,163482732625.61,617412944012.434,670575421415.905,1624240936714.24,691255031606.52,1632282847020.87,11691891622045.3,1733428660626.04,143508459816.682,3072453840739.58,3460667581200.82,1174827493456.09,30064016418883.5,248193079227.728,919082593036.969,175852770885.63,8834383430249.85,326987995922.431,1029728222846.97,874501453602.816,2423982103232.5,1256657629577.21,7974739222348.13,30522039375232.9,3188564918501.33,239688101979.475,7982712702369.74,4392707568034.48,1862423022485.5,62067974318521.9
2066,66196768013.312,56189964575.1758,-35406466878.2703,1497381237112.83,-81669129597.4831,66912153550.2965,30891845422.0576,330668267763.239,14984274005.6205,124014703299.033,34473955479.3738,-785305938395.136,-33888189551.616,-75276059277.0194,876526951954.333,30476903211.008,7179646019021.94,104063666304.299,230781134682.201,-1024836883.33792,2718598090924.7,-12905679479.1613,199413412335.167,239472228986.254,699527823228.928,110819068404.463,352549008465.686,1427048430553.25,91381953480.5285,29261120382.8815,741659027574.647,1432093685045.33,203783295757.179,11316997279841.5,142607457822.117,424778617601.118,30986936785.9199,4154122645480.77,80719316322.2381,398615511665.145,464635580565.774,1151644812423.48,353298593269.353,661656225148.342,4279469226859.85,958024135004.43,94401249450.344,1568458435438.82,2371008378870.23,636435182301.34,18573640330949.8,187617082839.859,645154490355.456,82057776423.4581,6336501138130.73,154303639750.792,590851992804.957,696051852188.562,1729811405288.24,734817293184.113,1730303163253.23,12842378025492.6,1895048917719.51,150281926465.982,3352542745049.37,3373835831709.63,1124584719811.49,32964385807589.8,291142172356.089,980318135791.395,156329335136.885,8279419034599.38,243095960084.479,1019820375539.71,870952246490.838,2519629148225.49,1319003741127.01,8066717091851.63,32827494025800.5,3106862167621.58,265320059959.523,8012617564302.3,4355493893767.16,1510950326295.4,63641128789668.9
2067,61409099333.31,38720733039.1196,-29970515104.256,1557048544404.63,-90008512412.9559,29473238892.544,135896677672.021,367909014144.122,29718352343.1561,83099956282.7093,229542613292.851,-736594423681.609,-25895559587.84,80052502948.6702,1137945162063.24,-2648189891.68909,6843886719656.98,99852364902.3456,254910596114.95,998662068.005859,2677863613299.54,-16376669735.5422,191783113266.097,281318403770.497,677570272031.843,118638033388.953,353583312923.307,1573129131755.99,108912717786.081,33282635646.074,842674367880.67,1820010396883.35,238985921844.838,12040985207695.3,147625484124.16,443113697553.066,48475739258.8797,4442422349947.73,82189653161.6912,396272034868.663,491186955509.796,1166619676133.67,325011340478.473,688186021205.333,4250181814492.55,929883009499.37,81454748894.6086,1598650974208,2678775043495.92,582461850485.621,19332375501478.8,205117454925.328,665188524926.566,106892500834.663,6161322444946.26,192519532201.144,666577418204.663,659638048705.739,1752264551497.73,719414751006.163,1590719964182.7,12813428674579.6,1867207246839.81,145448724849.342,3604621532293.24,3555175463675.49,1217817253893.12,32162745758483.8,283517104100.693,1013137201588.89,180018021453.816,8818917024876.79,349531142792.337,978610386751.887,857924181034.194,2726809514503.6,1474763715186.41,8274833024162.11,31401120421117.7,3292738856560.46,273900048589.43,8735023773606.76,4587979490497.06,1924236165562.36,65131463590504.4
2068,60869051308.8279,61987051146.7917,-18605386744.3983,1472839245232.72,-84040084722.3616,81582141529.0671,129826301460.48,365652517340.673,43332046187.5297,28659876694.7543,90828001272.257,-776056740330.867,-24962100749.312,61287698719.0777,1242263551553.03,-34439534280.1743,6881352577021.23,107090300175.482,254894661245.111,4693000944.74241,2868377037600.01,-14732004791.3328,201552409462.248,250645075366.707,615750128867.738,139656464460.655,317057498409.094,1725308752597.43,42147430461.2122,29570412288.9947,663516264975.857,1680897407539.86,209332618094.687,11681406497766,140139100678.827,434695840435.769,51316624111.2311,4487529535971.93,74173977094.7073,398320813834.24,499554337625.008,1176833640740.57,364138347326.903,667176029576.045,4256715490243.76,1020499371622.4,85579179558.0086,1651471905061.87,2651354701697.97,623627243356.16,20372573067366.4,208165431464.49,678590074300.474,108558787921.51,6284296299059.6,192902838000.026,621225367882.956,692515493578.575,1836496541860.93,744253508998.247,1655455007203.08,13076087506525.5,2143544590519.5,141569114899.368,3511978323319.14,3701026798134.89,1140487669902.77,34034689568662,341219523630.42,1053886677155.84,228511978883.068,9368458121183.21,314594124436.04,846315817402.157,891984362138.657,2590433768133.79,1518916681428.4,8722161932362.86,35130850797944.7,3165384307076.5,242676239194.792,9055629055885.24,4551882485334.01,2124104578793.46,68729916594765.7
2069,71730423054.5704,102871200014.086,-62016628039.168,1465058939109.38,-87652274381.824,71892429006.848,109449872626.362,284838099696.404,44782147204.1495,63900435278.5067,-18928528519.501,-905516482817.565,-19930297657.0027,148153292975.287,1030175072862.21,-97443133521.0098,6605925145308.92,97612164463.4112,253759941624.06,-2466335776.82166,2826407268093.35,-1445132464.09314,251812763353.907,297551564649.267,704918927796.236,141791619881.953,347786529624.133,1456503122082.75,-18039448868.4543,23174445365.7164,791634948099.277,1806118998166.73,292367643079.943,12026041634360.2,139018987866.584,443847606097.856,46443904698.7977,4375660110331.92,97856118607.5568,473155178426.313,483502483046.4,1249985238626.49,345134600679.803,666509134137.013,4508546852808.65,969230460770.46,88116961969.3179,1752551028637.62,2681942677913.6,631706636008.645,20334871402894.8,208866932369.464,718514812485.631,105402169174.078,6847074531514.73,208590807370.54,749942541814.988,711148812261.786,1887060381393.6,747595300646.5,1786936730425.72,13238591465907.3,2039723087507.44,147608393031.134,3882201893013.36,3680018669358.28,1215085033658.78,34510180422534,317869928082.09,1077337852189.52,197595567273.983,9032044827901.94,359695362514.943,979925128754.906,869881451675.648,2970501285085.17,1530676669560.54,8510105272065.97,37077078423667.1,3330483860493.98,256304485803.874,9552108238671.26,4530241307738.1,1933922902654.97,72023449244787.7
2070,77079286923.1334,104346378630.715,-45542895240.704,1775145620406.27,-120286051170.737,-49087744940.544,145753847151.567,322128054036.322,12189197867.7626,46169015822.592,-39956612808.3479,-786054812272.079,-29673500863.488,160545510696.021,1061231641026.56,-99039035798.3349,7994577217619.56,106063192575.056,302841187532.8,8890122199.88655,2911658396550.57,12567693138.8416,253172923455.361,291331287958.832,801802840089.399,142434701148.16,395175595174.395,1538224613564.46,91813024825.3441,32669587409.7653,1027938988679.49,1747770511621.07,356762463509.274,13206393850666.7,150084877736.903,578208461993.608,51434868954.4532,4755726949042.47,105703896561.371,472893631313.607,488229174222.115,1338866211236.02,407400442101.76,775297937139.703,4910194685620.03,1214397521030.58,99571026698.1749,2220663634926.09,2744926124759.41,704559368110.08,21761493436435.5,226864028647.138,794136367391.304,105568014594.867,7151907671533.85,204398025235.66,707909721630.116,711436040770.703,2093679173195.09,865513358281.933,1945352377107.36,15245877654812.5,2146091020616.59,166730127966.52,4616182922558.21,3717962729670.95,1223647419913.56,39542670118613.4,354344147566.591,1236352490504.19,253983744987.132,9997409250786.05,312774346904.136,1021743258058.75,944356082002.619,3206192300593.73,1770147112026.1,9663535794618.13,42018879743983.6,3520901497225.21,257937486751.516,10323921737875.4,4996521776531.75,2146894285017.67,81287362671273.4
2071,69479124678.0926,118411058985.106,-48857455226.2614,1488715716048.63,-144296976301.282,115712798609.297,112433675763.712,490327594618.88,18477645781.8246,151553679034.404,-114222512094.706,-929915012395.49,-36669774888.96,251486642001.009,690993345208.32,-158547599567.521,7125192319446.05,108676297289.318,334586304613.581,1220948514.63266,2614712852545.54,-13435041099.8784,284564465971.551,263453738334.573,814281937501.993,177664522521.805,421435928064.447,1843350144417.79,-36861390080.9947,34907617265.5435,999506990251.06,1768469098375.23,295511428635.034,13769057198878.1,163291984784.823,570766059110.399,53576080030.7422,4804317765749.21,76093845604.6578,525106597068.8,502678149566.067,1434201159126.38,445820030976,803947509623.467,5083898014265.79,1151405841828.05,109787197207.476,2068568863589.61,2762945071475.79,820479082424.453,22019438040934.4,235219712385.115,916202078224.383,115281527833.121,7310799600959.95,219396563969.638,706912823953.7,747500178197.708,2187057928662.75,949537525826.04,1931834075261.91,15341581050995,2242029298594.59,177928873535.078,4593702828507.09,3829367250751.13,1335034057396.49,38853980863620.3,356842381038.932,1347588577776.97,320179532525.567,10972075301198.7,362321597202.432,1007532965700.75,947775212126.199,3303432741356.28,1862419637787.5,9848554059302.53,44054350408608.6,3551638900441.07,301588710400.909,11674519403272.8,4786858051218.66,2380201188589.56,86729447457034.5
2072,63467304569.3046,111071493623.504,-62332791255.552,1590823826761.24,-151362561583.7,14300306123.392,117218790722.851,378149234144.807,53442769239.011,68259718661.0791,241144119263.232,-974339143333.415,-20415621091.6206,140190590587.563,1077417724706.82,-230721443335.347,7475107587349.78,95649234636.4489,334987293548.505,4307966140.5184,3042696588370.8,-40933152543.7441,235384269099.197,341310354122.342,806700872725.913,174688712542.7,449127779829.744,2020077103816.24,98802777379.5389,36235798281.1981,1026296663667.81,1789813572039.31,178284953338.948,13052310413121.2,162745203097.6,581724255981.126,60840219105.8823,4864432963740.28,90536368720.3326,464835863780.052,557145360957.44,1431546227680.7,453313681055.697,814042984558.702,5433242246933.94,1264501460334.29,117175692972.157,2306101196881.92,2833699001934.99,702653646302.462,22954050499212.8,263280966365.562,929049693673.734,116833693304.643,7317366303825.3,230128096304.918,810718782411.882,780095153325.362,2191785663948.39,969911557776.995,2023223830485.37,15579332573797.4,2261682868698.04,209561580541.134,4962226273387.08,3931280150463.27,1378224190232.98,41340059852111.6,365013937304.148,1349092846368.29,259903359549.437,10757500884141.2,348145981484.468,1190359712432.12,994649716349.801,3387287597842.41,2031401106684.99,10810358522949,46489347936484.8,3810190003236.27,327403871464.106,11554728297402.9,5374990792819.22,2396312896798.69,89273934858548.9
2073,78505972549.4334,103667208614.12,-30084843215.104,1352665633414.51,-73433163799.2524,44610937064.2117,97144436811.0994,357306729118.484,28971796346.0365,159887915987.92,116065913212.947,-886701631323.248,-31563638837.2122,123912639106.662,1140885503205.38,27578377078.2728,6691664605581.99,117554246666.713,307712673225.114,14322729855.4368,3163067021538.1,186644986.953256,259779820849.084,271522030158.637,869715696076.394,177259390176.319,414341417447.958,1511952320396.38,78979801119.5913,33895743481.2276,959115709153.715,1935064067434.09,410798571473.621,13644736463111,179708790064.432,585599568281.6,60406946728.2283,4947993107349.53,123035212786.395,548750180805.71,521197245659.776,1407772668286.29,458162046238.72,813709644666.435,5216465725685.76,1236545739893,111781153207.555,2392674376089.6,3004484251420.08,882931681298.905,24177964121018,258289514700.566,959146241359.871,146243256518.216,7433594153319.71,241975621428.836,904466955077.764,717676200598.849,2406956597317.9,947147562418.175,2017554058107.74,16021000974874.3,2541446100532.53,187980667669.93,5221239805648.16,4203716760812.47,1428193229930.49,43039802380736.3,358573757098.666,1396613159040.73,322916028985.343,9977297556653.18,375990920015.871,1182537876036.46,887899944753.258,3608091454780.76,2029672316197.74,10890483871041.7,47762279093576,4140481818023.17,318232108551.735,14182407439496,5080398950411.72,2232850166317.05,92614048098541.8
2074,98507536230.1764,64010257151.7558,-22063606502.4,1075173005086.04,-106468582336.692,53528753793.4966,146129177468.534,386839249407.685,47016794809.572,41880845292.953,35502399901.471,-803589524783.781,-43619580504.3566,97130436605.2693,1097960327731.36,-46555455815.5498,7561175841068.98,129853538903.245,352305195024.813,20455048299.3152,3053789912632.61,15738459295.4771,225083537448.96,348096686266.371,845570057890.499,188035817479.814,460010443739.066,1782241163480.43,-8397552064.15055,32611117396.0704,1088300774804.72,2008994200395.51,333720893426.137,14060870835625.5,171684542686.354,596324755514.514,61553244651.52,4843269932753.18,106160905784.165,612131576381.439,564321012285.44,1402250149232.64,469276545851.013,848804822384.64,5235208635823.66,1211790409806.14,106544376662.308,2400375152574.88,3052323924798.27,812657318371.931,22519223881546.6,251401725012.494,943538346708.171,145105454609.484,7486695872519.6,260439426696.261,911522583923.916,800820739840.409,2455649584122.61,1061775415349.82,2187326778684.71,15742356737744,2660699307290.5,187881777319.116,5032065132413.98,4184038977446.43,1436508590178.29,42393340011548,414633736383.144,1416451140505.28,249848756620.571,10492513172062.2,353913041190.911,1247006006487.53,1023620772940.07,3648486904730.17,2074078435288.21,10705647503958.4,53593269317738.9,4101603323730.73,352438740637.011,13777154050427.6,5182779460943.85,2121687744659.43,100300278611022
2075,87943267032.064,197297265072.128,-31884893039.872,1600768703338.65,-160058189119.488,51061927665.0788,176338975950.977,445340703873.182,60073503672.3781,168242187235.328,282873716652.377,-947890495881.274,-36577778024.448,133811168704.219,1074032949493.76,-56924872949.1299,7707772077730.19,124714805791.836,408178294888.858,11353709365.4528,3243641408413.28,2002886713.92914,288395412675.585,307969793602.355,984406412180.228,194371565893.176,481764139117.64,2074663799742.59,111927693827.862,36069477719.599,1339506396702.06,1937486026314.22,370841778781.636,15439782138144.7,189610068088.015,745348774209.077,70505315284.0445,5247851823104,117013661043.144,586211663544.32,527156821923.084,1608893955908.75,544859568691.281,944546115935.085,5754163374325.73,1471251587399.68,131542513207.895,2897951898423.76,3118804873626.37,1060601063201.65,25365085608614.7,268102539652.3,1166147895846.5,167183560675.815,7917391888251.42,239221600488.184,957602786802.771,762764639515.443,2800880192105.13,1203150512834.93,2363929357885.65,18237981024298.1,2898563546766.08,215662924713.51,6664789116146.96,4423402983224.73,1580602907089.77,48764060109858.5,389119102559.431,1766420982417.68,298522393460.735,10988522223697.7,316685082722.303,1339174566395.9,1000618180837.37,4093128186432.29,2537010810556.33,12656323600943.8,64235629237385.8,4400003297214.46,361304240264.527,17785158664678.5,5799180045219.85,2141101838602.81,118138863801978
2076,66829350782.5034,163129931721.217,-43820355085.824,1868512125583.36,-111856573379.114,78618183503.3169,154436813690.831,401028978848.059,67971454722.6862,142491403409.566,186743411270.267,-979249013522.432,-20373094700.1997,19509090129.539,507381067542.528,-110694251749.545,8125421370976.02,115453798685.523,345165433461.146,680992195.190855,3230627164402.48,10547732595.5215,345197698710.616,356274227101.409,972112694428.484,204610694044.339,521252966215.322,2154529375624.61,217518962700.015,35305440716.8489,1118938430239.8,2055395922708.62,506864172308.89,15259656065939.9,193661269810.306,706673964915.993,52692532237.6533,5240264845464.14,125128781765.393,659537197356.373,566971988441.991,1757723290702.77,557810223677.439,1011486090965.9,6352193808745.4,1390323185081.18,125637268595.587,2774816284293.91,3094843232124.37,935428516689.607,26704887007769,283476401541.999,1163922543443.96,157712859869.406,7941520167624.45,263902413496.554,940706932419.159,812541493811.683,2795227288864.9,1205707959712.38,2458352525639.64,18974245195676.8,3015130215604.92,203560787746.816,6390405364753.49,4474917366215.47,1598084671392.97,49470291153667.1,392392402457.936,1776379307240.1,290505177751.55,10839979774836.6,377042663862.271,1225059514613.75,1080001979427.5,4534776118332.21,2560612666900.47,12779132015043.8,63662506831099.5,4483867821899.75,369963095293.949,18546910753815.8,5765342347619.71,2295951501033.47,121215110303203
2077,68816716122.112,120914540269.127,-39870614679.8314,1647867772010.5,-79063130959.5569,133370500778.606,113630506337.28,591049040683.218,57612436735.5919,92216003886.0301,203634047348.434,-1188509645307.9,-41721686911.3895,202352100614.756,1071713855760.85,65052204447.2233,9388509430100.99,138589151021.014,431786207081.835,15757277709.4471,3211493520769.02,5282249369.64884,319308482052.982,297842981488.087,1110254505931.57,213868959970.099,491350713758.072,2440326380626.46,173724496694.917,36624343908.5667,1483677797292.44,2067056001350.67,356763789177.651,16213050825304.6,196737211214.507,758579834388.48,66036324094.5371,5104946228756.47,129587280059.807,587467093005.653,527386062684.16,1873971497814.31,525510804275.199,989447214503.924,6474496962723.82,1617421398152.75,125975740138.732,3329906175726.93,3380141096960,1006300940053.99,27947259534682.7,293092205028.966,1224762774707.05,140225962898.902,7842140909128.9,281460743654.604,940095202774.69,785610935871.544,2943237183707.78,1302867285881.65,2402862277381.32,20123897991770.8,3224122862375.5,226744404764.662,7601810999327.65,4568796670420.73,1896497934624.36,53578978492620.7,419256495528.809,1862592070877.16,235612357158.033,11564102194298.8,514606656542.034,1266710003992.87,1013549446911.32,4765250460849.44,2788196424988.35,13538472551402.6,65379696964758,4896958607299.11,402971309916.16,18004744129969.3,5482015855017.98,2430046191572.3,124567824762228
2078,86107597390.6315,111813819779.545,-26053434357.2874,1589331854301.81,-127613405569.024,-13620387789.1413,150178619353.088,531656185069.568,38028831197.3415,114905650709.39,189351239846.18,-802925889737.353,-62076198203.392,162675791563.258,1329216976746.02,-122058666356.281,8732252347600.78,140525635563.079,410440041200.152,18187014543.6672,3514400476600.73,20095915096.497,244643757745.766,305376527935.078,1103356222323.48,206014664899.516,558456934183.731,2478099870515.2,204980158952.113,36704530994.176,1346392866750.36,2181016523073.13,399924061664.89,16351453562558.1,193257435794.147,775948757893.12,65968400267.738,5037733596736.84,121712924375.828,642653514606.82,538763917821.732,1810675874982.99,554222971043.839,1017021735895.04,6165597756550.58,1531199924906.66,128383989760,3087431297854.27,3390329518981.9,932768658882.559,26951140729003.7,292000111278.746,1178886963327.1,152972431911.594,8094893672601.99,268729650667.286,982794818796.447,825799086256.947,2894013079490.5,1312549457781.91,2396248557980.41,18670657759032,3100933242584.15,216704601178.189,6593827886253.29,4637333732956.57,1827393643823.57,49775514143865.7,434348225598.805,1940237963778.44,347094510112.767,11803381454077.9,422133989394.723,1298957222346.74,1039197458235.38,6002104919685.26,2761969750657.31,12692490679575.5,69580841970244.1,5296392130083.6,371547290386.431,20136632448610.2,5886915701899.26,2642048362217.46,131108360455982
2079,94097112078.4935,183465520825.101,-33439767885.7361,2055506421631.71,-55303386944.805,162833850709.031,201799251054.002,592266684250.201,45020614678.7917,114363430960.252,17053878474.2835,-998085845578.073,-31510310793.483,132669340963.401,1210550622456.28,111532011022.489,8774585401760.89,123985009340.143,459450058519.003,27389585339.904,3610558104836.51,18775746810.1081,334318913570.028,354989591442.181,1113919242174.18,205721875740.552,512448962352.469,2243334613646.59,319321669984.256,47652261655.6546,1346266393763.3,2080614173993.68,491479821335.306,16779560946017.8,214641798021.119,836407667350.019,71691835807.4048,5680062650122.23,117806233734.148,583408937094.147,621740644850.162,1833470868474.15,565497721125.035,1018533731973.91,6368588309837.53,1599904462325.35,142467188872.533,3240773360036.01,3194122962408.37,1034453999742.03,27366081082204.1,311138212375.67,1284193171170.92,134610138342.198,8166182936449.29,269475340871.27,916245750971.985,858541150395.869,3018715551314.73,1411409842643.55,2500460411819.48,19472658877835.5,3263628134409.83,243272159389.286,7004946786216.45,4426376076626.04,1596067634374.23,52679023215238.3,460665181632.699,1814085307521.9,291158068508.665,11580408796507.6,403481764981.415,1221508024653.14,1145547325745.83,5361845908014.57,2925036330024.95,13637975073604,66482805855334.7,5360160399042.35,379496080116.184,20366679358106.8,5996369030414.3,2394353682743.3,127946216267613
