year,ANZ_p25,CAM_p25,CAN_p25,CHI_p25,EEU_p25,FSU_p25,JPK_p25,LAM_p25,MAF_p25,MDE_p25,SAS_p25,SEA_p25,SIS_p25,SSA_p25,USA_p25,WEU_p25,World_p25,ANZ_p170,CAM_p170,CAN_p170,CHI_p170,EEU_p170,FSU_p170,JPK_p170,LAM_p170,MAF_p170,MDE_p170,SAS_p170,SEA_p170,SIS_p170,SSA_p170,USA_p170,WEU_p170,World_p170,ANZ_p500,CAM_p500,CAN_p500,CHI_p500,EEU_p500,FSU_p500,JPK_p500,LAM_p500,MAF_p500,MDE_p500,SAS_p500,SEA_p500,SIS_p500,SSA_p500,USA_p500,WEU_p500,World_p500,ANZ_p830,CAM_p830,CAN_p830,CHI_p830,EEU_p830,FSU_p830,JPK_p830,LAM_p830,MAF_p830,MDE_p830,SAS_p830,SEA_p830,SIS_p830,SSA_p830,USA_p830,WEU_p830,World_p830,ANZ_p975,CAM_p975,CAN_p975,CHI_p975,EEU_p975,FSU_p975,JPK_p975,LAM_p975,MAF_p975,MDE_p975,SAS_p975,SEA_p975,SIS_p975,SSA_p975,USA_p975,WEU_p975,World_p975
2060,2642808314.56,-68128862535.68,-62242531904,833603223552,-109546556170.24,-17681559729.28,-40899606975.5064,55417107650.56,-24291715472.9312,37682940530.509,-74110760419.84,-894033048739.84,-20929916561.92,-191908580608,170436149201.978,-160660995153.92,3604346363081.35,21034199045.632,63953380098.048,-2998465264.82963,1540650151772.16,-30404004975.104,157502026486.518,98207935432.7365,170519159720.228,50091283132.1467,155758464604.923,968706808954.596,-177356854607.872,5949687322.27725,154158106107.904,795726769759.313,32694226679.1815,5513545677544.91,50316692142.08,143056417587.2,24808755143.3079,2334622869749.76,34388870021.1199,284743836467.2,205302626531.556,375428059299.84,130847900186.574,333606939525.12,2396103711129.6,313129652142.08,34493700301.8836,656331809751.037,1335826302566.4,221211886536.72,10029766916956.1,91834658164.7363,297623150821.38,47612380347.0507,3596820050375.12,122629381297.493,443283977929.378,383720945074.176,761025436716.428,312571574584.728,1488421136695.32,6855084760838.97,845675051286.528,68811367370.7524,1858608167747,1903824010149.89,446513304788.993,16404035021961,152338616033.283,495246015905.198,82191958113.5242,4684784007250.04,190853183715.56,663152788756.334,594264354406.406,1302597629542.4,494172606668.826,5344396533432.38,14542840569529.2,1590012214429.19,122739405045.77,3133276848886.26,2707942688194.59,1153191894220.89,30755369550817.8
2061,12749299491.84,-61845135562.6941,-41718834771.9788,343072221265.92,-101541867768.028,-103614221017.91,-135869262660.267,95284422071.6092,-14396810953.3867,28455714580.3174,-155025320519.68,-886061012172.8,-18016575393.1852,-97963509947.7333,-99580346229.76,-98167996586.0761,3515078353700.27,34435253336.064,75771382110.6344,-9231148959.62353,1032867877628.59,-27133137977.344,95680981366.784,14112485201.408,244605530539.5,63894058037.248,164306904743.936,1093386010927.25,-171385922082.134,12990721741.824,219140838092.8,647470919251.975,112299013461.333,6072632472815.88,59928970362.88,158748095692.8,20619577647.4074,2433783532879.87,55711461457.9199,267304368928.775,240193044653.376,424440060968.96,145785796034.56,362381551807.336,2401737805777.97,282477753303.04,35914636062.7199,653911618515.249,1418092428391.55,316134327582.719,10223376030169.6,95498524216.3777,271270068961.281,47349128056.8321,3961373586313.9,149696965623.808,459163664957.441,410674238521.345,753057563869.185,339268410228.739,1554743197175.88,7527755686572.86,653523892946.556,72822950416.3847,1834471992852.51,2134633026781.19,636661711044.615,17750956614343.4,133183079413.766,449494837985.285,94468941701.1241,5099801880166.7,302467407092.812,669282858715.429,662515750174.742,1068061885644.85,693311907395.725,5417610670244.08,14637667399561.4,1402847204147.23,131746470451.776,3546705088838.44,2660823293296.67,1279258872053.77,31394273477965.2
2062,8495015146.45333,-72002092083.2,-59385759213.0371,976437970201.666,-104980680363.848,-84645015431.5294,-47944424476.672,86012530547.1323,160774747.91011,67103727907.84,103934727362.879,-789670993182.72,-31713863680,-109008384604.16,190423872500.494,-129597042887.68,3187282811373.23,21875962152.8449,24278750151.6225,-18878543504.919,1422713153715.49,-12480333527.7227,112491353260.292,77769058488.32,228828614868.595,62995856360.9888,202340338964.401,941334911264.237,-185690091659.264,11573424701.184,206246630222.507,749435143543.083,92301271647.4966,5792617833103.1,51232912281.5999,146332141427.132,17330512584.704,2597322463641.6,54806711994.9205,280934419251.2,255872639799.534,420810538188.8,163726291271.68,387788137358.221,2529016355225.59,298914422004.812,35157542133.76,752180849235.978,1398960134414.9,275691592557.714,10595608568422.4,88462516440.7204,294232309989.377,41960722890.752,4013074633326.59,108908936058.717,419833396969.472,418275319990.046,809393419255.81,321267533791.232,1494436118159.82,7376216947163.14,701199782313.986,72973152514.0486,1848008583330.55,2064138222764.04,513491018285.061,17540446983581.8,125175243008.012,444297877299.211,75328052756.4809,5283062729277.51,171665248555.148,659256815042.566,703489374781.455,1296651222519.9,705867164764.124,5602297948406.39,16566451335811.2,1497098000481.56,125721776168.962,3420291181676.06,2794851915530.24,1000123486289.93,34494006021433.8
2063,11495163550.08,-88803624744.144,-46013876809.1429,787797446241.798,-139264805341.867,-43198267480.5813,-34783870625.0786,93233481274.4637,2632798233.36,-11075717905.28,196532019395.048,-782829039534.08,-14804116057.6,-188461962689.993,164654903802.247,-209527916465.028,3609594949550.08,32739479885.4144,40513157667.4986,-9907064503.55201,1658367999541.25,-37305367920.64,101438020349.02,128705447825.473,249136379666.432,39314380423.0416,169412647215.104,1069296626450.43,-157845377777.664,10324435608.9419,134460945864.021,745546805346.304,-34343202499.072,5915433897596.72,61416697139.2,150847459913.143,27336262696.96,2360217651131.56,24236142632.9599,268844442076.783,254986036526.725,442133442002.944,152790557655.04,348126018994.344,2681651724287.99,263940518297.6,35646060482.56,650025213296.639,1496136183102.52,168964977619.249,10413879798442.7,103870465220.609,295819175362.561,66181993746.4321,3715291918761.99,83481397077.7179,417659679783.486,435711941885.953,821149049034.501,329801927884.801,1568332712378.39,7944593856397.32,726687376547.635,77844810046.893,1836961050787.85,2140956135555.07,524880207776.647,18715413851069.4,154473888051.205,491861195448.326,108277567000.383,5508729688555.61,190416984371.218,547576926330.88,700297878323.205,1372374728530.67,580174600601.631,5855380617298.02,16106635902718.3,1446766327168.68,127704579762.339,3881899171020.86,3238795146362.89,1004319519866.96,32435720874071.5
2064,26323852900.2328,-85667286421.504,-52816014471.4497,283003448995.839,-118357276326.831,-51560973312,-6693644248.32,94592033816.576,-9200834499.04762,90729653392.7815,75929205039.4071,-930864055173.12,-8725615993.6,-171520977182.72,23330219206.656,-116713940637.675,3288148570288.08,42458370221.7378,54300968631.296,-12423287733.7736,1486953750068.55,-28551781968.5393,111239235373.782,107114532882.953,260947953115.41,60920049408.2709,170124158775.296,1047663503381.26,-187581301941.789,13274168632.8692,184026035552.256,551295824657.505,43050255261.696,5583497958462.72,62467703068.2982,159417905971.2,12542294742.0105,2477738403430.4,32827509432.32,267967877445.979,234283882414.08,468017522503.787,137480016281.6,371147869306.88,2414228808663.03,322967742164.853,41397293966.2221,656896473835.68,1218522705467.23,234084045842.426,9460026411812.57,99169336893.4405,274190099697.644,36126090568.7042,3889826426912.77,101544991688.704,416262363181.511,442977083157.944,769217084188.192,334608571156.666,1591042265743.37,7478262465240.21,709286097143.062,74215111936.0001,1761308691890.19,1885474722086.91,455996155854.852,18527969119074.9,143387011829.762,457400209203.203,75472003645.4402,5696905968353.38,162948347822.081,582501886197.761,721954330624.009,1043517084839.97,596966438222.328,5481698918400.47,17517762851332.1,1438076614901.93,127135893265.608,3776832921600,2545926294732.8,1079668792852.54,34770911052636.5
2065,19043188311.04,-66142189120.4936,-55533240668.16,899635708250.751,-93372252459.1461,-126268906182.745,40563277242.9663,87771539940.3599,-9491586620.95238,58805248633.9047,-139587046707.2,-1044170755850.24,-18991613987.84,-230316421099.52,-14834884613.3149,-224590209160.533,3417526834798.73,31681430386.2699,53191299981.9073,-10585830200.0762,1663602666067.29,-30281844398.08,73748877017.088,141655177308.125,263130690428.928,66922593503.9147,184719783688.555,1121576562055.88,-183524019994.624,14844375316.48,137565971841.024,608234444169.346,48032923717.4951,6548975798691.79,58019594955.1745,203446827745.28,11442579150.848,2816344803246.08,39074310369.2795,294395543715.84,263609670509.714,449636655104,189053603430.4,395928125658.453,2896955948795.92,334175990681.245,43638759415.808,861832501952.338,1417731437363.2,299206676718.391,11777558406328.3,93387374043.1361,347698652577.795,50044288497.522,4130504643903.5,115743952867.329,478177091117.059,465609933111.296,874076631012.387,369063627898.88,1931190702718.1,9776997443392.87,848365503556.268,91012727252.1143,2343926289924.1,2153948088238.09,515347490004.992,21135493858861.6,138397534156.805,543411973212.108,128474424647.681,5810554442219.57,187049814337.154,696627003719.701,654577427496.995,1271145238072.89,750940596019.202,6297725716398.48,21536628622615.5,1676164078787.62,144556159474.46,4810330878804.91,3046168954142.79,783347133808.688,40685323310711.5
2066,21542780493.6555,-50880146949.3149,-47309081610.24,210624979653.973,-84764327142.4,30050555360,-24430158452.9273,89856511010.1333,-9585824805.54667,81421440155.3257,69672681139.1999,-888993162669.08,-37546664929.2801,-169961900564.48,341165156061.453,-123038815137.792,2922037193922.56,41653488780.9024,69483680529.0667,-11811531833.856,1244176451408.46,-20976310751.744,160193357439.671,109100723087.245,244636732214.477,55549192027.2931,240396735926.272,1178210747482.11,-207692097042.164,13325743395.0921,203014341749.419,706042782903.54,44658285867.8272,5996580147289.6,66385004981.2135,193745002878.293,21519312718.8374,2609395214372.85,38935644296.5333,329635944038.4,283959098351.746,490278708316.132,168645697443.955,452644672073.142,2774526387740.76,272934923250.346,35425627856.5925,924628931925.332,1445047024025.6,247008316378.074,11630549127162.7,96971285299.2009,347766224879.617,49520703505.0077,4502893731512.34,115101115930.624,505336954650.625,467206709739.52,902561802298.515,380051220399.815,1867979921817.7,10388714625191,835872068689.286,78674948317.1841,2412282528202.77,2039728074719.23,525470812470.39,21914575439525.5,155477769953.29,624286061602.527,98263341260.804,6690562755133.77,203679873685.009,644238356480.005,703888254730.242,1330456039915.57,686099496223.642,6889013769011.23,21908520121139.3,1869429503839.02,168237893655.017,4931011402137.6,3038640731914.42,1065271166156.88,44622369634657.1
2067,21843954942.0257,-69963802798.08,-44220930156.3598,619974544239.219,-91788114667.6825,-58757000507.8869,-24454437913.6,95748642570.24,-4360949147.42857,18794774041.6,405611627752.974,-937056288522.24,-19348821690.9206,-280740958134.272,151069128448,-300458663652.54,3207539241881.49,40592229639.3143,89412747160.2346,-11634032448.512,1475100380076.44,-28640561467.904,125107511698.513,121872006803.456,266681786919.749,71369050493.7472,220209537264.074,1211545422279.62,-169692783951.872,18659543910.4,159865620093.077,841932552247.705,-4743682606.54081,6853022983903.76,67464701255.68,227529656238.08,18975330892.8,2590411811717.12,41171262033.9198,341497519472.64,296065513179.427,517062552052.154,181670174818.304,436345257431.729,3280301157814.85,324700442350.932,48722012979.2,793691993472.677,1507925438627.84,239626647259.428,12668499880398.1,104245471749.96,352169674014.72,46541491318.7841,4397948327034.92,114600794267.648,486832310484.993,451296851460.097,962602984013.827,382252691529.686,1991071611419.64,9312092964519.95,817136046110.342,89541948484.267,2412595820789.2,2179605658304.52,570434443214.85,22455837428085.9,161409657548.801,594810725955.747,95716134563.8408,6175206329549.02,226890220300.201,655913736122.98,706279663605.175,1431023867221.41,697206790676.488,6716416869007.88,24415003263632.7,1708596998144.04,154740781056.004,5104249723289.79,3151775389122.58,1050414670233.6,47845321905595.1
2068,22328475279.8202,-86374157450.24,-50262239221.76,252729475205.12,-130444234404.761,-146676403968,-15479727031.04,126682850503.68,-7618919523.55556,40320463942.7043,213470410752,-989129810247.68,-18979586205.1217,-216334730362.88,476394269788.106,-143258383114.24,3486865338499.99,43180053814.4768,65469119172.673,-9334758432.76801,1232632503271.42,-12796815525.2736,108647087513.6,88595801876.0704,253384483667.968,69934609231.546,211958397370.368,1188684895977.47,-220606537654.272,19000270666.752,202769638501.035,950581998907.327,116728583830.588,6138662830035.39,65397993287.68,213530311061.388,29255664891.5709,2769230670506.67,45079152332.8,301289867182.08,251596797815.467,478632652963.84,193289064311.116,439877030382.889,2803679608176.64,322104629166.08,46591741735.2804,882876294637.034,1484881565074.69,311859371212.8,11544366694963.3,102297920122.88,340537227132.93,61559424315.392,4031922903761.69,156402597736.448,512600414781.442,427612897689.6,898785047511.04,398969486917.632,2010268114550.79,9204307405031.95,797176443158.531,87136423256.0641,2484459446599.68,1968848464502.66,581122864807.936,22144864458170.5,152467244871.682,584100037509.13,106454366929.92,6292499646382.1,229290318766.081,788224488898.561,648429182320.709,1402851239925.18,868992267648.694,6890228695695.59,21028792761631.8,1700121976832.05,153597386643.646,4825992088494.43,3000947985831.84,1334374874972.28,43863574580635.3
2069,16429790081.92,-113867334021.12,-53236951009.28,732269599337.651,-112220664006.422,-92017810286.7266,74139536681.9894,56474743367.4667,-15819581978.2401,131800369368.72,-35115248257.28,-981530818723.841,-20623022891.52,-147064935604.224,430121537259.865,-170040354885.034,4019414708441.6,33786944731.9552,54816577429.504,-7890511144.26967,1734034782215.09,-14250214791.168,125106667244.125,198911922605.105,267671584485.376,75485498843.136,223176291115.008,1037359053094.91,-240649069453.312,16215944264.4992,217759206957.056,960719901863.958,92688048544.9707,7037007741405.87,66050815440.1659,182585996574.719,23252966503.5506,2770298098155.52,49843500373.3333,308377578934.857,325174386411.865,455746821488.64,207586853273.6,452756706754.56,2889967490170.88,317070357626.879,50030516471.4447,828157625533.63,1524795127304.86,329256353792,12003834133313.9,103035690729.472,338651311695.391,53437951243.9776,4306886170617.5,134815584249.856,463079024713.728,479579123537.238,882481894457.344,436576139558.912,1953346360609.34,9505595869823.4,839322644640.375,82152500178.9447,2405553631238.55,2369669758801.24,710237898852.035,22470655769189.4,177332911452.166,622946487864.908,83294573117.4403,6049871040348.22,403198775787.521,645804157829.157,718853533859.856,1465808708494.25,910609082270.477,7214690863022.32,23317852107183.8,1672799534612.49,147603621498.882,4140166309478.46,3209680444948.56,1589603600793.69,44803519015582.4
2070,4679188302.016,-90110598092.8,-36284308973.037,608428193587.2,-116599336667.429,2330746416.16,-53043186677.76,72464351197.184,-3234214595.84,68995095168,-79479714182.0952,-1166712678072.32,-35050695628.8,-152821450390.187,435884264437.37,-184952378384.254,3920735019986.56,34297746758.1629,85728355647.6014,-967321641.420227,1660283512873.18,-20655843332.3344,148201431402.829,99623464702.0512,257250459856.051,81717256750.6944,235357250069.861,1311251829227.52,-229770266474.464,12635010002.7229,289211588865.726,1008119752359.94,112260431891.842,6954145038700.42,67247658758.7725,211113219112.96,31587563819.146,2775769233752.06,42427466786.5168,309980004270.08,233821560973.73,542310289337.135,229519363294.138,462819590340.608,3328837822669.32,397817134940.159,50619879014.3999,1208391938867.2,1611374025113.6,323611668561.92,12893207578672.7,102760798060.544,440967223584.239,65479836911.6163,4503590200934.41,91953157326.9673,433018247675.904,442814282612.737,1065198531587.25,485918698542.422,2248966855533.79,10725647541757.5,965776592633.858,98042009575.4247,3022968756339.1,2316372723499.01,645405054428.333,24614770334164.4,177563695534.086,688222803458.722,104577040332.803,6893912756060.19,160119301744.65,661851977400.326,635090026987.523,1669772176649.48,908832351378.331,8178626755952.91,25751698817487.6,1849738242730.8,170356365951.33,6181897848427.08,3457038900920.34,1110479972925.46,52273111601006.6
2071,19078252732.16,-84679769559.04,-50621053350.4,251963024777.216,-172246865420.288,-37724660323.84,35986410318.8374,142251602165.76,-7767615237.41802,70189954226.3371,32493426314.2005,-1050702769192.96,-22496181283.84,-253645363998.72,156397577123.894,-266285634712.36,3356672679403.52,41607656347.2384,118583851562.908,-7178487214.08,1285057271889.92,-27480038859.2055,116753755086.848,140912183935.203,302793013250.167,86156733222.912,253510231565.952,1389918458441.14,-205306854443.228,18599156538.2865,184615517661.867,864785031413.76,102547577793.349,7167094381301.25,65454554356.4844,233142500575.753,22990837532.4444,2853784561785.09,28262517570.3702,329894452597.841,277643477078.688,569891594240,235350790062.08,495191723985.976,3558064129360.6,384237910425.6,51398506070.0159,1156931592388.6,1564924990914.56,346874010009.6,13907138713220.3,99244507053.6473,443579099611.14,53150230355.9681,4750694193908.36,91492639182.8482,503787913663.83,467990761930.754,1089324352602.12,464087793139.713,2127746663832.07,10801351961810.5,1076912608181.23,101470587219.968,3471432110112.77,2309353375793.15,677394259214.337,26036796732255.8,175856943185.924,771689238446.09,80230501130.2478,6331275860377.71,229091670855.682,868062140743.7,680675955879.982,1905630685921.33,962317780951.061,7967357169828.59,25352054660137.2,2274475255140.84,196134967003.43,6367161917716.39,3527126886318.16,1338925685637.23,49444152343245.3
2072,18551438498.5501,-78519449154.5601,-42506037911.3625,497222578530.325,-128529530675.2,-65133594439.68,-67447059608.3599,60201733977.4671,1638997305.92,115119113789.44,226079069471.64,-1272678400901.12,-37804905041.92,-54861163915.9467,536150528552.27,-94476977261.8408,4439127759074.88,34476853921.792,77850582196.224,-5267699001.24045,1399252028577.11,-23352750312.1067,154606998071.805,112479301840.485,313424970711.04,98908384873.6768,243039939948.544,1279999696840.77,-287802856270.814,13267271385.2928,271398483258.027,1091697364107.26,127742953268.779,6823113427358.03,71405104742.4,227899981563.936,30407092415.1466,2605933243579.79,62496626800.64,347538689392.64,272368819027.415,565557403778.031,243015380485.753,519672669798.399,3200436862976,402715270266.88,47848632401.92,1081007287821.54,1734193789502.3,356600279961.245,13522785120440.3,108553968205.824,407025986977.794,70072613695.4882,4599468936658.95,124206860374.017,490740084883.456,498450431393.188,1099080012257.13,507940489820.65,2184316295645,9884245049387.71,1136869866194.55,100403524849.664,3159323775467.58,2497302043033.6,688413435904.002,25080119319951.5,172007529287.682,668791162880.015,125869366082.565,7084420057006.1,187099578368.001,732118862479.403,790071219814.401,1742709161001.05,1020740983971.85,7183303485030.77,22220970855474,2274929320948.5,174141412782.098,6151976423287.28,3674098296094.9,1246247442677.96,45371729529177.5
2073,23074143353.6,-123655626096.64,-49545071800.32,901929747947.52,-42331443882.6667,-66136159115.9467,-25129956697.4671,145681031926.519,-14868020444.16,99748155678.72,-96437197012.48,-1273458859540.48,-15559123724.1905,-31740613697.0159,402460586122.067,-7351848162.71465,5451870429177.28,39359628374.016,98665010734.0529,-4476177605.48571,1824012469160.23,6406281483.37778,188940442472.901,121999885861.204,342760538928.365,74120327479.675,281044115800.064,1513268254277.63,-214194974039.79,19785913136.128,282557590044.672,884443135153.186,130945869950.14,7780946411871.16,65296229548.5843,221983098120.629,32286880863.6678,2913335550935.04,64360598517.37,367615867455.281,282649443225.058,616538078052.351,220858259553.523,538785649623.04,3291051483526.08,444808511488,52632295521.5236,1174102786703.36,1615487277465.6,387332056743.936,13868839893207.9,100961704109.67,441959659101.201,64542446438.4003,5071477701345.28,127750170158.053,545347197648.896,452976208543.747,1142595885727.75,459731115797.944,2246685541405,10312327336558.6,1032018206228.48,101415563931.648,2906708895399.94,2338359258316.8,768349425106.945,25015466565750.8,178973040066.561,701218582855.701,96196893777.9203,7070219869224.99,207987156971.524,779482050150.413,749845592145.923,1638032623042.57,1039616402022.43,7982576239248.29,25422076570501.6,2134314288742.49,169744454802.288,5977010514378.14,3498977561313.28,1098356992901.12,52686941570124.1
2074,9973819900.16,-91803648880.64,-37807349324.8,678546443083.294,-95695914360.4319,-4162174889.76,-73234538120.4152,120597655552,-11139659824,75899343667.2,111706409025.016,-1022568290467.84,-44968441238.3492,-157276522680.32,472547367591.157,-394950402157.227,4390780826476.53,35157812839.0827,80943074254.848,-6180057385.3696,1449339898342.06,-27187822342.144,158551411515.392,104863844126.72,289203192086.528,67939984280.9173,221037324162.389,1485400378624.81,-201175051849.728,15062735964.928,360995383459.84,1136602834719.72,-35283287799.808,7618233980659.56,66433116932.4291,231455305646.08,28837025612.9974,2741075357717.66,36620363468.8,349349585354.752,250864922558.983,633560828149.76,217925992775.68,481339778356.263,3670159339028.48,443871430443.008,50851984725.3333,1291997256089.6,1688555768100.57,342401655087.407,13354562691337.5,111359246569.472,401504362954.754,54100684347.2289,4614728214118.42,126193426608.129,524426141024.256,424201812525.056,1138938229347.15,467704516311.068,2202645377843.31,11878196544274.5,1142611199328.26,102829146562.56,2971529323216.9,2445204070072.32,596402838537.758,26119771337134.1,184337417584.663,640893697228.83,218967182643.207,6751375327232.15,272360153044.685,776693204582.432,730090246553.614,1685425113553.97,874694861291.526,8071592946565.39,26473665606452.3,2112506920960.08,171790441910.86,6121483714560.1,3400779250401.4,929043335894.099,48686648508186.2
2075,11423525854.72,-128101254686.72,-39305710617.6,658631968413.013,-155606566497.798,-80898671672.32,59069445376,140553974442.667,-19666569892.864,93734824680.1067,314104123535.36,-1344047919759.36,-21379437358.08,-163918659312.64,383844234985.472,-164922428600.32,4596970873772.37,46324315752.7011,98188917805.056,-5914094183.2127,1789427137926.49,-29777782749.184,170113389924.352,153688330861.244,409932497605.973,98144752771.072,257903524318.95,1631863117447.17,-232081849407.898,24456613133.9264,348644690100.224,1115983318024.19,160138317101.672,7774171084641.54,74274917355.52,289360835543.039,39990637854.7199,3136870628595.81,51417543662.2835,367325342105.6,322050203951.407,717816142015.147,265107028628.994,560237410751.505,3990066741903.35,482005002616.832,61612054148.7405,1403212783943.68,1858894976341.33,388697785384.96,15445731773365.6,118030760175.616,519006576267.248,76130057551.872,4879259362394.13,150639564143.34,559002133790.723,490433886941.911,1258368098902.15,603904939261.953,2751668458015.08,13436922822656.1,1163142478430.21,116651842727.936,4221812675942.71,2508952792072.19,658106016093.771,30041025177651.5,181180434022.401,786603337717.178,133766469847.044,6859655390167.12,196284439015.619,727791515566.08,708362161315.849,1867049757081.6,1193219957309.48,8557054872453.41,34549890486109.3,2420622906163.27,194184069705.144,8607806410825.76,3616008408104.99,1207562914201.67,65416855764424.1
2076,19780605180.16,-124085675986.944,-31177737898.6667,152293606948.864,-173772457762.816,-121750072320,-10623791643.9692,147361711247.36,-36463233844.48,61309081089.7716,81450663101.44,-1493238567649.28,-22224243463.68,-200326326333.44,551773038182.4,-367748630504.989,3080913995929.6,44124600272.2133,86969195308.1135,4156816873.856,1669997223084.03,-33812006381.568,116525750063.923,95625144498.176,368432083943.424,89749759764.48,275811553206.272,1577038250639.36,-347021122398.891,18265248235.9534,344826404741.12,1142495845187.58,69707012438.2108,8107143667056.69,64357293776.5925,275270313683.907,33604706693.5938,2971466478387.2,33802650577.92,352017365073.919,273057908528.898,644233630187.519,281778921602.031,565170593661.966,3825249256290.87,436851464722.961,62239208212.4799,1406165884928,1725790060544,329224641227.737,15332065341865.6,111143788093.223,486032022849.829,64691049728.813,5006253218332.68,115660550254.593,549466820752.565,461176507727.875,1277389157275.24,530003100090.375,2763328417622.99,13121070049788,1281523971023.24,115579180118.016,4066680563302.46,2434068636627.57,581617824979.302,28318936634155.7,177465956679.681,826977253949.494,121852777912.325,6934166964142.11,185805665859.725,718750313349.163,658171319464.015,1945489276928.06,1032843713649.8,8906533839922.57,29374052597761.6,2218507880220.81,188977034383.363,8079480343756.9,3428842130636.88,1082443232378.92,56911143014980.8
2077,22476759091.7753,-123088410214.4,-54154509076.48,1197271600988.16,-154460101196.18,15073460096,67831273057.28,130554455183.36,15330824932.48,121267972680.391,112814258800.64,-1436613326274.56,-27520912003.84,-270349910452.907,700665675662.616,-379378766929.27,5188917316266.72,40338741592.3167,93722322053.2825,-10222131625.6427,1888562977505.28,-27070262202.6497,214957028816.166,155555085649.472,392833152439.637,104036783321.088,271988729585.664,1586507477627.7,-205850740031.488,19304659453.952,403837835378.801,1145936585555.97,19726594981.2053,7782962295047.85,67019659919.36,301263778611.2,26138349982.202,2997708087019.85,46730530518.3668,404929014579.2,269759342510.08,656959320621.056,269345863300.74,588419977379.84,4422051588684.18,434407364296.703,53762158665.728,1530036196707.37,1807001019564.58,257609647090.347,15325456059289.6,118798562471.937,540198386862.46,64998876025.8561,5332961877819.4,119750324679.112,542005167759.362,463597469302.784,1378930131429.46,558495376375.808,2511622695496.45,13450410261130,1234790224756.75,110640898904.064,4044543161619.38,2410236587409.41,539636995361.326,29595366476616.7,196148231229.441,901433158314.675,104297597593.602,7553793980498.21,193679081328.648,764809876684.812,741151268126.742,2111523879399.63,1086122967777.29,9643580995666.31,29379737263802.9,2608806811832.24,190148660662.867,8399398722928.81,3750851530588.42,1195247850291.35,60055589696921.4
2078,30244000063.488,-140351288459.264,-52860345616.8305,1105535134269.44,-109031416729.6,30421466568.5333,10393546386.4,203934475509.76,11759738441.1429,130850997606.4,196354174901.76,-1298905761218.56,-28051700508.16,-254345028157.44,381739456887.585,-193283517685.76,3957443459655.68,48849105898.4144,115137923620.864,-12762850339.328,1878741522579.46,-15174114863.1365,234828764119.04,109949419640.832,390213313675.264,132546609735.68,293365877604.352,1621448745328.5,-161135438168.064,21007388060.4346,348511042207.744,932429929565.389,143670784416.686,8445505432781.31,78826878683.4285,290069380956.16,22711784528.5393,3255942365368.09,54618400358.3999,433541975490.56,272248481955.208,665500259319.808,273127002177.016,626145827007.147,4034086030540.79,540292809462.126,64326399723.6262,1470916491879.98,1664126203635.5,404275645129.344,15254994346352.2,127004678592.61,483086202191.873,54906141300.4868,4834999380475.91,130804700556.136,620551915405.312,445625500237.828,1308326754910.21,604014768455.683,2644902733657.17,13399422878788.4,1225218906849.28,115395778431.137,4004763557369.98,2499332501402.76,801451511671.116,29278509574413.2,206561189294.08,839359697715.201,228671910338.565,6589192707113.09,222125872128.006,800176105374.483,819318130360.386,1963739746195.69,1249160248361.03,8806841038275.1,31091883822562.8,2297375606209.89,215431563033.906,8196124833065.99,3761754886308.2,1346151436288.03,60456030403708.9
2079,32492079855.1695,-92047395517.44,-44745371951.4074,749050529564.444,-91714967126.2921,-22324837826.56,-103221758722.048,197254314081.524,15514010490.24,56119031290.88,256964589547.52,-1124293729133.71,-27243670707.2,-231251095480.32,623879519427.596,-94803896617.6332,4960660864648.32,48010606832.0256,92487483856.8269,7808819367.95765,2092120481936.18,-7411680592.94601,120666440065.024,51484861830.144,397052680989.088,109688347509.813,306766370738.048,1615874207418.92,-132617545734.144,23803162633.216,332984818688.526,1171696430830.93,193585795891.2,8668114827684.24,80113081446.3999,278595011253.503,34552331798.3753,3207223211132.61,43214138081.2799,366538218301.121,213850237733.393,648120207933.439,265647730189.545,616379642347.52,4074501324144.64,570401281802.24,56203648887.1157,1421067878231.53,1719617373080.45,420538557530.112,15201991401287.7,130903173296.128,498842443579.393,67808540073.9842,5104822529824.07,119955520593.921,541205335965.698,436062871976.772,1279014056651.18,581130380083.203,2572828001828.93,14009535777734.8,1296132109575.32,113650876219.392,4182233363382.29,2511375401549.49,794149923553.281,31199368484169.8,181523582873.6,838472259993.624,134743105792.003,7724188846653.48,261873471160.321,714322601408.721,725549685555.207,1994969501674.39,1199162513899.54,9618231739023.88,34904125991814.1,2732464331976.49,214014503004.047,9135765055230.29,3639105849873.46,1807825978818.63,66551455937219.5
